ID,Education,Marital_Status,Income,Recency,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Discount_Purchases,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visit,Complain,Partner,Monetary,Frequency,Age,Length,Total_Campaign,Cluster_Group,CLV,Churn_Risk,Engagement_Score,Loyalty_Status
3559,Basic,Married,16248.0,77,12,11,10,3,12,9,3,2,1,3,6,0,1,57,6,19-29,600,0,0,285,Low,8.62871287128713,Regular
10562,Master,Married,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,1033,23,60-69,824,0,2,5165,Low,49.20544554455446,Loyal
10796,Master,Married,30477.0,16,47,1,6,0,0,12,1,1,1,3,6,0,1,66,5,30-39,708,0,0,330,Low,7.556930693069306,Regular
2563,Basic,Married,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,43,5,50-59,564,0,0,215,Low,7.101485148514852,Regular
3518,Middle,Married,25271.0,45,10,1,18,10,4,7,1,1,1,2,9,0,1,50,4,30-39,1121,0,0,250,Low,5.990099009900991,New
5823,Master,Single,32303.0,63,35,0,2,0,0,2,2,1,0,4,5,0,1,39,5,40-49,663,0,0,195,Low,7.022277227722773,Regular
3934,Middle,Married,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,1,608,16,40-49,881,0,2,3040,Low,32.03960396039604,Loyal
6982,Middle,Married,74068.0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,1581,23,30-39,1017,0,1,7905,Low,60.05693069306931,Loyal
6431,Master,Married,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,2,68,5,50-59,1041,0,0,340,Low,7.596534653465346,Regular
9733,Basic,Others,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,0,1,80,4,30-39,1208,1,0,400,Low,6.584158415841585,New
5602,Master,Others,66973.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,1282,27,19-29,958,0,1,6410,Low,59.13613861386139,Loyal
1324,Middle,Married,38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,1,91,6,19-29,945,0,0,455,Low,9.301980198019804,Regular
326,Middle,Married,51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,2,315,12,40-49,1046,0,0,1575,Low,21.23762376237624,Regular
7224,Middle,Married,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,2,31,4,30-39,732,0,0,155,Low,5.613861386138614,New
6999,Master,Married,69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,834,22,30-39,597,0,2,4170,Low,44.01485148514852,Loyal
9938,Middle,Married,80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1600,16,60-69,833,1,2,8000,Low,51.68316831683168,Loyal
6422,Middle,Married,86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,1270,16,60-69,1078,0,1,6350,Low,45.14851485148515,Loyal
3182,Master,Single,46854.0,81,96,1,79,7,1,79,6,5,1,3,8,0,2,263,9,40-49,640,2,0,1315,Low,16.457920792079207,Regular
7300,Middle,Others,69142.0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,535,16,60-69,550,1,2,2675,Low,30.594059405940595,Loyal
10424,Middle,Single,75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,1295,17,40-49,752,0,2,6475,Low,46.89356435643565,Loyal
8727,Middle,Others,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,1,1150,26,30-39,808,0,2,5750,Low,55.272277227722775,Loyal
2798,Master,Others,102160.0,54,763,29,138,76,176,58,0,7,9,10,4,0,0,1240,26,30-39,1154,4,1,6200,Low,57.05445544554455,Loyal
1030,Master,Single,40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,2,38,4,50-59,897,0,0,190,Low,5.752475247524753,New
624,Master,Single,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,0,0,35,3,30-39,1146,2,0,175,Low,4.443069306930694,New
5176,Middle,Others,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,0,1,53,4,19-29,753,1,0,265,Low,6.04950495049505,New
5552,Master,Others,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,2,293,11,50-59,962,0,0,1465,Low,19.551980198019802,Regular
868,Middle,Married,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,1,65,5,40-49,571,0,0,325,Low,7.5371287128712865,Regular
380,Middle,Others,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,1804,24,60-69,1207,2,1,9020,Low,65.72277227722772,Loyal
2677,Middle,Others,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,1,241,10,50-59,1005,0,0,1205,Low,17.27227722772277,Regular
6521,Middle,Others,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,1101,19,60-69,653,0,2,5505,Low,45.551980198019805,Loyal
6927,Master,Married,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,2,264,11,40-49,1182,0,0,1320,Low,18.97772277227723,Regular
2877,Master,Others,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,2,541,16,40-49,1074,0,1,2705,Low,30.712871287128714,Loyal
0,Middle,Married,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,1198,16,30-39,971,0,1,5990,Low,43.722772277227726,Loyal
1584,Middle,Married,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,1,482,14,30-39,639,0,0,2410,Low,27.044554455445546,Regular
7264,Basic,Single,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,3,17,3,30-39,598,0,0,85,Low,4.086633663366338,New
6274,Master,Married,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,1615,24,60-69,776,2,2,8075,Low,61.98019801980199,Loyal
1377,Master,Others,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,1,285,10,60-69,852,0,0,1425,Low,18.143564356435643,Regular
454,Middle,Others,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,1,1135,26,30-39,1142,0,1,5675,Low,54.97524752475248,Loyal
1755,Basic,Others,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,1,114,6,19-29,629,0,0,570,Low,9.757425742574258,Regular
2075,Middle,Married,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,1047,15,40-49,777,0,2,5235,Low,39.48267326732673,Regular
4785,Master,Others,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,2,714,20,40-49,626,0,2,3570,Low,39.13861386138614,Loyal
9076,Master,Married,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,1,185,9,30-39,1090,0,0,925,Low,14.913366336633663,Regular
7079,Middle,Others,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,1,1245,27,50-59,1209,0,1,6225,Low,58.40346534653465,Loyal
4653,Middle,Others,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,1,189,8,30-39,1010,0,0,945,Low,13.742574257425744,Regular
7375,Middle,Others,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,1,576,14,30-39,1162,0,1,2880,Low,28.90594059405941,Regular
709,Middle,Others,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,1,1103,15,60-69,1117,0,1,5515,Low,40.59158415841584,Regular
460,Master,Married,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,1753,16,40-49,1240,0,1,8765,Low,54.71287128712872,Loyal
3726,Master,Others,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,1,17,3,19-29,683,0,0,85,Low,4.086633663366338,New
6798,Middle,Single,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,2,433,14,40-49,1016,1,0,2165,Low,26.074257425742577,Regular
5341,Basic,Others,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,1,1588,13,50-59,1090,1,1,7940,Low,47.69554455445545,Regular
1606,Middle,Others,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,1,22,3,40-49,960,0,0,110,Low,4.185643564356437,New
9617,Middle,Single,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,19,4,60-69,624,0,0,95,Low,5.376237623762377,New
3233,Master,Married,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,1,1117,26,50-59,1013,0,1,5585,Low,54.61881188118812,Loyal
89,Basic,Married,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,1,69,6,40-49,752,0,0,345,Low,8.866336633663368,Regular
2936,Master,Others,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,1,23,4,30-39,757,0,0,115,Low,5.455445544554456,New
9449,Master,Single,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,1,605,18,50-59,818,0,2,3025,Low,34.480198019801975,Loyal
7297,Middle,Single,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,1,57,7,40-49,735,0,0,285,Low,9.87871287128713,Regular
313,Middle,Others,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,2088,21,40-49,794,1,2,10440,Low,67.59653465346534,Loyal
9940,Middle,Others,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,1,1009,14,50-59,1103,0,1,5045,Low,37.48019801980198,Regular
10735,Middle,Single,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,1,26,4,40-49,883,0,0,130,Low,5.514851485148515,New
9529,Middle,Married,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,1627,21,19-29,763,2,2,8135,Low,58.46782178217822,Loyal
6439,Middle,Married,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,1,1102,24,50-59,1231,0,1,5510,Low,51.82178217821782,Loyal
7411,Master,Married,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,2,17,4,50-59,574,0,0,85,Low,5.336633663366337,New
2176,Middle,Married,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1690,14,40-49,955,4,1,8450,Low,50.96534653465346,Regular
9265,Middle,Married,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,1,1390,19,60-69,1086,0,1,6950,Low,51.27475247524753,Loyal
8867,Master,Married,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,2126,19,19-29,1217,0,1,10630,Low,65.8490099009901,Loyal
8932,Master,Others,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,1,1531,21,40-49,1158,0,1,7655,Low,56.56683168316832,Loyal
10236,Master,Single,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,1,64,5,40-49,836,0,0,320,Low,7.517326732673267,Regular
6340,Middle,Single,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,1,26,4,30-39,795,0,0,130,Low,5.514851485148515,New
10089,Middle,Others,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,0,1112,28,40-49,1000,5,1,5560,Low,57.019801980198025,Loyal
2227,Basic,Others,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,210,9,50-59,1195,0,0,1050,Low,15.408415841584159,Regular
10992,Middle,Others,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,2,1148,21,40-49,1219,0,1,5740,Low,48.98267326732674,Loyal
5304,Master,Single,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,1,33,4,40-49,1174,0,0,165,Low,5.653465346534654,New
309,Master,Others,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,1101,16,50-59,1171,1,1,5505,Low,41.801980198019805,Loyal
3406,Middle,Single,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,1,322,12,50-59,1165,0,0,1610,Low,21.37623762376238,Regular
2661,Middle,Single,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,2,44,6,50-59,940,0,0,220,Low,8.371287128712874,Regular
3153,Master,Single,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,3,17,3,50-59,753,0,0,85,Low,4.086633663366338,New
10264,Middle,Others,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,0,1,31,4,30-39,1177,2,0,155,Low,5.613861386138614,New
1184,Master,Others,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,2,845,22,40-49,953,0,1,4225,Low,44.23267326732674,Loyal
4200,Master,Married,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,1,275,11,40-49,562,0,0,1375,Low,19.195544554455445,Regular
9396,Master,Married,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,1,25,3,30-39,1133,0,0,125,Low,4.2450495049504955,New
2387,Master,Others,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,2,275,11,60-69,1061,1,0,1375,Low,19.195544554455445,Regular
6690,Master,Married,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,2,90,7,40-49,1022,0,0,450,Low,10.532178217821784,Regular
1225,Middle,Married,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,1495,18,50-59,553,1,2,7475,Low,52.103960396039604,Loyal
9703,Master,Married,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,0,2,184,7,40-49,1172,2,0,920,Low,12.393564356435643,Regular
291,Middle,Married,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,981,12,40-49,925,0,0,4905,Low,34.42574257425743,Regular
4557,Middle,Others,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,1,67,6,40-49,818,0,0,335,Low,8.826732673267328,Regular
2379,Middle,Single,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,1635,12,60-69,1195,1,1,8175,Low,47.37623762376238,Regular
5726,Master,Single,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,1,1,60,7,30-39,651,0,0,300,Low,-0.061881188118811936,Regular
3066,Master,Others,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,1,231,10,40-49,695,0,0,1155,Low,17.074257425742573,Regular
6336,Middle,Married,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,2,48,6,50-59,634,0,0,240,Low,8.450495049504951,Regular
10967,Middle,Others,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,2,99,6,50-59,1058,0,0,495,Low,9.460396039603962,Regular
2304,Master,Others,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,1,770,21,50-59,836,0,2,3850,Low,41.49752475247524,Loyal
3445,Middle,Single,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,957,21,50-59,1078,1,1,4785,Low,45.20049504950495,Loyal
7828,Master,Others,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,818,11,30-39,610,0,2,4090,Low,29.948019801980198,Regular
3762,Master,Single,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,925,16,19-29,1003,2,1,4625,Low,38.31683168316832,Loyal
4391,Master,Others,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,1,908,21,40-49,984,0,1,4540,Low,44.23019801980198,Loyal
4669,Basic,Married,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,1,102,7,30-39,1053,0,0,510,Low,10.769801980198022,Regular
10144,Middle,Others,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,1,576,14,30-39,1162,0,1,2880,Low,28.90594059405941,Regular
8652,Middle,Others,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,317,11,60-69,1217,0,0,1585,Low,20.027227722772277,Regular
1672,Master,Others,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,1,461,14,40-49,670,0,0,2305,Low,26.62871287128713,Regular
8962,Master,Married,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,2,37,5,40-49,623,0,0,185,Low,6.982673267326733,Regular
9974,Middle,Married,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,1,70,6,40-49,902,0,0,350,Low,8.886138613861387,Regular
10983,Middle,Others,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,930,22,60-69,1066,0,1,4650,Low,45.915841584158414,Loyal
8148,Master,Others,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,2,859,20,50-59,1087,0,1,4295,Low,42.00990099009901,Loyal
10102,Middle,Others,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,1478,21,40-49,598,0,2,7390,Low,55.51732673267327,Loyal
4697,Master,Others,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,390,13,60-69,931,0,0,1950,Low,23.972772277227723,Regular
9262,Basic,Others,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,52,4,30-39,910,1,0,260,Low,6.029702970297031,New
7254,Middle,Others,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,1,137,7,40-49,734,0,0,685,Low,11.462871287128714,Regular
4543,Middle,Married,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1919,18,30-39,1156,1,1,9595,Low,60.5,Loyal
4927,Middle,Others,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,2,68,6,40-49,715,0,0,340,Low,8.846534653465348,Regular
10451,Middle,Others,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,2,25,3,50-59,1024,0,0,125,Low,4.2450495049504955,New
2926,Master,Others,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,1374,20,60-69,1225,2,1,6870,Low,52.20792079207921,Loyal
2874,Basic,Others,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,1,32,4,19-29,1029,0,0,160,Low,5.633663366336634,New
9738,Master,Others,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,1,100,6,19-29,1082,0,0,500,Low,9.480198019801982,Regular
7119,Middle,Single,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,825,11,30-39,1083,0,1,4125,Low,30.086633663366335,Regular
3924,Master,Others,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,916,23,50-59,654,1,2,4580,Low,46.88861386138614,Loyal
5827,Middle,Others,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,2,62,7,50-59,624,0,0,310,Low,9.977722772277229,Regular
5596,Basic,Others,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,1,728,20,50-59,810,0,2,3640,Low,39.415841584158414,Loyal
10812,Master,Married,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,1,90,6,30-39,670,0,0,450,Low,9.282178217821784,Regular
1717,Middle,Single,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,1,273,10,19-29,627,0,0,1365,Low,17.905940594059405,Regular
9491,Middle,Others,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,1,66,7,30-39,734,0,0,330,Low,10.056930693069308,Regular
9274,Master,Married,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,1213,22,50-59,1008,1,1,6065,Low,51.51980198019802,Loyal
6609,Middle,Others,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,107,6,40-49,1199,1,0,535,Low,9.61881188118812,Regular
6963,Middle,Single,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1157,17,60-69,666,1,2,5785,Low,44.16089108910891,Loyal
4440,Master,Married,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,546,17,50-59,842,1,0,2730,Low,32.06188118811881,Loyal
1379,Master,Others,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,241,10,19-29,978,0,0,1205,Low,17.27227722772277,Regular
10032,Middle,Others,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,1,53,7,30-39,712,0,0,265,Low,9.79950495049505,Regular
2826,Middle,Married,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,3,37,5,40-49,794,0,0,185,Low,6.982673267326733,Regular
2437,Middle,Married,80230.14090339256,69,861,138,461,60,30,61,1,6,5,12,3,0,0,1611,23,19-29,941,2,1,8055,Low,60.6509900990099,Loyal
6320,Master,Single,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,1508,22,30-39,1058,0,1,7540,Low,57.36138613861386,Loyal
3050,Middle,Married,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,2,235,10,40-49,744,0,0,1175,Low,17.153465346534652,Regular
231,Master,Others,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,2,32,5,50-59,660,0,0,160,Low,6.883663366336634,Regular
2392,Middle,Married,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,2,102,6,40-49,885,0,0,510,Low,9.519801980198022,Regular
9478,Middle,Single,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,1,401,13,30-39,1234,0,1,2005,Low,24.19059405940594,Regular
113,Middle,Married,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,2,28,4,60-69,898,0,0,140,Low,5.554455445544555,New
2863,Middle,Single,64648.8565611958,67,738,20,172,52,50,20,6,2,3,10,7,0,3,1052,15,40-49,860,2,2,5260,Low,39.58168316831683,Regular
1802,Middle,Married,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,1,680,18,40-49,1078,0,1,3400,Low,35.96534653465346,Loyal
520,Middle,Married,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,1,30,3,40-49,913,0,0,150,Low,4.344059405940595,New
8275,Master,Others,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,2,20,3,50-59,690,0,0,100,Low,4.146039603960397,New
9750,Master,Others,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,1,1307,18,50-59,1057,0,1,6535,Low,48.38118811881188,Loyal
2607,Middle,Single,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,1,630,18,60-69,1084,0,1,3150,Low,34.975247524752476,Loyal
7214,Middle,Married,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,1283,17,50-59,909,0,1,6415,Low,46.65594059405941,Loyal
5835,Master,Others,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,1,65,6,30-39,912,0,0,325,Low,8.787128712871288,Regular
3896,Middle,Married,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,1,37,4,30-39,784,0,0,185,Low,5.732673267326733,New
10350,Master,Married,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,3,38,4,60-69,966,0,0,190,Low,5.752475247524753,New
7786,Master,Single,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,1,160,8,19-29,1051,0,0,800,Low,13.16831683168317,Regular
2861,Middle,Single,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,1,23,3,30-39,989,0,0,115,Low,4.205445544554456,New
663,Master,Single,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,71,5,19-29,841,0,0,355,Low,7.655940594059405,Regular
10675,Master,Married,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,1,1161,17,50-59,1002,1,1,5805,Low,44.24009900990099,Loyal
2521,Master,Married,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,0,1,59,4,40-49,1085,2,0,295,Low,6.1683168316831685,New
9592,Middle,Others,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,1,33,5,30-39,914,0,0,165,Low,6.903465346534654,Regular
10151,Middle,Others,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,2,946,21,50-59,1205,0,1,4730,Low,44.98267326732673,Loyal
7381,Middle,Others,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,0,1442,21,40-49,1120,4,1,7210,Low,54.804455445544555,Loyal
4099,Middle,Married,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,1,62,4,40-49,1144,0,0,310,Low,6.227722772277228,New
9560,Middle,Others,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1674,21,50-59,1033,2,1,8370,Low,59.39851485148515,Loyal
10172,Middle,Single,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,1538,20,19-29,1238,0,1,7690,Low,55.45544554455446,Loyal
11191,Middle,Others,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,139,7,19-29,754,0,0,695,Low,11.502475247524753,Regular
9707,Master,Married,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,1182,17,40-49,1133,2,1,5910,Low,44.65594059405941,Loyal
6245,Master,Others,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,1,507,16,60-69,931,0,0,2535,Low,30.039603960396043,Loyal
8234,Basic,Others,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,0,1,18,3,40-49,868,2,0,90,Low,4.106435643564358,New
1411,Middle,Others,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,940,15,60-69,781,0,2,4700,Low,37.363861386138616,Regular
8553,Middle,Married,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,2,42,4,50-59,921,0,0,210,Low,5.831683168316832,New
1826,Middle,Others,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,1190,14,40-49,563,1,2,5950,Low,41.06435643564357,Regular
8842,Middle,Others,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,2,44,5,40-49,1101,0,0,220,Low,7.121287128712872,Regular
11030,Master,Married,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,0,1,16,3,30-39,727,1,0,80,Low,4.066831683168318,New
2579,Middle,Married,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,1,835,22,50-59,744,0,2,4175,Low,44.03465346534654,Loyal
175,Middle,Married,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,0,1,1443,20,19-29,1085,2,1,7215,Low,53.57425742574258,Loyal
9185,Master,Single,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,1029,15,40-49,794,1,2,5145,Low,39.12623762376237,Regular
11056,Middle,Married,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,1188,17,40-49,1160,0,1,5940,Low,44.774752475247524,Loyal
9365,Master,Single,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,1,1277,19,30-39,1104,0,1,6385,Low,49.037128712871294,Loyal
6201,Middle,Single,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,1,2,49,5,30-39,762,0,0,245,Low,-2.7797029702970306,Regular
2061,Middle,Married,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,99,6,60-69,964,1,0,495,Low,9.460396039603962,Regular
6184,Master,Married,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,1670,14,40-49,1114,0,1,8350,Low,50.56930693069307,Regular
6142,Master,Married,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,1,0,900,13,70-79,863,0,2,4500,Low,24.071782178217823,Regular
4107,Master,Others,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,2,425,14,60-69,814,0,0,2125,Low,25.915841584158418,Regular
7274,Middle,Married,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,0,2153,21,50-59,1189,1,1,10765,Low,68.88366336633663,Loyal
9336,Master,Others,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,1,636,18,40-49,649,0,2,3180,Low,35.09405940594059,Loyal
2958,Middle,Married,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,2,57,7,30-39,675,0,0,285,Low,9.87871287128713,Regular
933,Master,Married,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,1,25,3,30-39,1133,0,0,125,Low,4.2450495049504955,New
5837,Middle,Married,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,2,494,15,40-49,1098,0,1,2470,Low,28.53217821782178,Regular
10704,Middle,Single,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,1,693,17,40-49,1227,0,1,3465,Low,34.972772277227726,Loyal
5125,Middle,Married,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,1348,25,50-59,958,0,1,6740,Low,57.943069306930695,Loyal
4432,Middle,Others,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,1,51,5,30-39,1020,0,0,255,Low,7.259900990099009,Regular
